loc_rowid,pl_name,pl_pnum,pl_orbper,st_dist,st_teff,pl_masse,pl_rade,pl_publ_date
3685,Kepler-982 b,1,15.77382210,702.00,6139.00,,2.250,
3686,Kepler-983 b,1,60.08550820,655.00,6052.00,,2.360,
3687,Kepler-984 b,1,43.03422720,461.00,5610.00,,2.120,
3688,Kepler-985 b,1,116.33190100,741.00,5434.00,,2.980,
3689,Kepler-986 b,1,56.43499380,563.00,5642.00,,2.360,
3690,Kepler-987 b,1,105.30331480,936.00,5637.00,,3.260,
3691,Kepler-988 b,1,17.76080053,248.00,4005.00,,2.070,
3692,Kepler-989 b,1,7.96431535,484.00,5074.00,,2.210,
3693,Kepler-99 b,1,4.60358000,209.63,4782.00,6.15000,1.480,2014-02
3694,Kepler-990 b,2,9.91723428,933.00,5948.00,,2.600,
3695,Kepler-990 c,2,0.53835431,933.00,5948.00,,1.530,
3696,Kepler-991 b,1,82.53425190,370.00,4392.00,,2.540,
3697,Kepler-992 b,1,20.16034462,268.00,4944.00,,1.620,
3698,Kepler-993 b,1,22.08557563,298.00,3843.00,,2.970,
3699,Kepler-994 b,1,1.15116651,170.00,3934.00,,1.600,
3700,Kepler-995 b,1,28.26731672,659.00,5206.00,,2.700,
3701,Kepler-996 b,1,3.77059058,1098.00,6014.00,,1.980,
3702,Kepler-997 b,1,2.70730672,470.00,6150.00,,1.360,
3703,Kepler-998 b,1,5.65377733,996.00,6058.00,,2.320,
3704,Kepler-999 b,1,5.99185702,568.00,6237.00,,2.340,
3705,L 168-9 b,1,1.40150000,25.17,3800.00,4.60000,1.390,2020-01
3706,L 98-59 b,3,2.25314000,10.62,3367.00,,0.800,2019-05
3707,L 98-59 c,3,3.69062100,10.62,3367.00,,1.350,2019-05
3708,L 98-59 d,3,7.45086000,10.62,3367.00,,1.570,2019-05
3709,LHS 1140 b,2,24.73695900,14.99,3216.00,6.98000,1.727,
3710,LHS 1140 c,2,3.77793100,14.99,3216.00,1.81000,1.282,
3711,LHS 3844 b,1,0.46292913,14.90,3036.00,,1.303,
3712,LP 791-18 b,2,0.94800500,26.49,2960.00,,1.120,2019-09
3713,LP 791-18 c,2,4.98996300,26.49,2960.00,,2.310,2019-09
3714,LSPM J2116+0234 b,1,14.43990000,17.64,3475.00,,,2019-05
3715,LTT 1445 A b,1,5.35882000,6.87,3337.00,2.20000,1.380,2019-07
3716,LkCa 15 b,2,,158.87,,,,2015-11
3717,LkCa 15 c,2,,158.87,,,,2015-11
3718,Lupus-TR-3 b,1,3.91405000,2000.00,5000.00,257.43100,9.976,2008-03
3719,MASCARA-1 b,1,2.14878000,188.70,7554.00,1175.97100,16.814,
3720,MOA-2007-BLG-192L b,1,,1000.00,,3.30000,,2008-09
3721,MOA-2007-BLG-400L b,1,,5800.00,,263.79000,,2009-06
3722,MOA-2008-BLG-310L b,1,,7700.00,,23.40000,,2010-03
3723,MOA-2008-BLG-379L b,1,,3300.00,,1303.10300,,2014-01
3724,MOA-2009-BLG-266L b,1,2774.00000000,3040.00,,10.40000,,2011-11
3725,MOA-2009-BLG-319L b,1,,6100.00,,50.00000,,2011-02
3726,MOA-2009-BLG-387L b,1,1982.00000000,5690.00,,813.64480,,2011-05
3727,MOA-2010-BLG-073L b,1,,2800.00,,3496.00000,,2013-01
3728,MOA-2010-BLG-117L b,1,,3500.00,,171.62820,,
3729,MOA-2010-BLG-328L b,1,,810.00,,9.20000,,2013-12
3730,MOA-2010-BLG-353L b,1,,6430.00,,85.81410,,2015-11
3731,MOA-2010-BLG-477L b,1,,2300.00,5950.00,476.70000,,2012-07
3732,MOA-2011-BLG-028L b,1,,7380.00,,30.00000,,2016-03
3733,MOA-2011-BLG-262L b,1,,7000.00,,18.00000,,2014-04
3734,MOA-2011-BLG-291L b,1,,4400.00,,18.00000,,
3735,MOA-2011-BLG-293L b,1,,7720.00,,1525.50000,,2012-08
3736,MOA-2011-BLG-322L b,1,,7560.00,,3686.70000,,2014-03
3737,MOA-2012-BLG-006L b,1,,5300.00,,2669.77200,,
3738,MOA-2012-BLG-505L b,1,,7210.00,,6.70000,,
3739,MOA-2013-BLG-605L b,1,,,,3.20000,,
3740,MOA-2015-BLG-337L b,1,,7100.00,,33.70000,,
3741,MOA-2016-BLG-227L b,1,,6500.00,,889.92400,,
3742,MOA-2016-BLG-319L b,1,,6800.00,,197.05460,,
3743,MOA-bin-1L b,1,,5100.00,,1175.90000,,2012-10
3744,MOA-bin-29 b,1,,7120.00,,190.69800,,2019-11
3745,MXB 1658-298 b,1,760.00000000,,,7532.57100,,
3746,NGC 2682 Sand 364 b,1,121.71000000,837.03,4284.00,,,2014-01
3747,NGC 2682 Sand 978 b,1,511.21000000,842.01,4200.00,,,
3748,NGC 2682 YBP 1194 b,1,6.95900000,895.73,5780.00,,,2014-01
3749,NGC 2682 YBP 1514 b,1,5.11800000,939.38,5725.00,,,2014-01
3750,NGC 2682 YBP 401 b,1,4.08700000,851.36,6165.00,,,
3751,NGTS-1 b,1,2.64729800,224.00,3916.00,258.07796,14.908,
3752,NGTS-2 b,1,4.51116400,360.30,6478.00,235.19420,17.878,
3753,NGTS-3 A b,1,1.67537280,1010.00,5600.00,756.43540,16.589,
3754,NGTS-4 b,1,1.33735080,282.60,5143.00,20.60000,3.180,2019-05
3755,NGTS-5 b,1,3.35698660,309.50,4987.00,72.78307,12.733,2019-05
3756,NGTS-6 b,1,0.88205900,311.03,4730.00,425.57437,14.863,2019-09
3757,NGTS-8 b,1,2.49970000,434.28,5241.00,295.58190,12.218,2019-11
3758,NGTS-9 b,1,4.43527000,619.74,6330.00,921.70700,11.994,2019-11
3759,NN Ser c,2,5573.55000000,500.00,57000.00,2329.60000,,2010-10
3760,NN Ser d,2,2883.50000000,500.00,57000.00,731.00000,,2010-10
3761,NSVS 14256825 b,1,3225.00000000,838.31,40000.00,,,
3762,NY Vir b,2,3160.00000000,551.99,8868.67,,,2012-02
3763,NY Vir c,2,8799.00000000,551.99,8868.67,,,2019-05
3764,OGLE-2003-BLG-235L b,1,,5800.00,,826.35800,,2004-05
3765,OGLE-2005-BLG-071L b,1,,3200.00,,1207.70000,,2005-08
3766,OGLE-2005-BLG-169L b,1,,4100.00,,14.10000,,2006-06
3767,OGLE-2005-BLG-390L b,1,3285.00000000,6600.00,,5.50000,,2006-01
3768,OGLE-2006-BLG-109L b,2,1788.50000000,1510.00,,231.00000,,2008-02
3769,OGLE-2006-BLG-109L c,2,4927.50000000,1510.00,,86.00000,,2008-02
3770,OGLE-2007-BLG-349L AB c,1,2557.00000000,2760.00,,80.00000,,
3771,OGLE-2007-BLG-368L b,1,,5900.00,,20.00000,,2010-02
3772,OGLE-2008-BLG-092L b,1,,8100.00,,56.60000,,2014-11
3773,OGLE-2008-BLG-355L b,1,,6800.00,,1462.00000,,2014-06
3774,OGLE-2011-BLG-0173L b,1,,6100.00,,60.38770,,
3775,OGLE-2011-BLG-0251L b,1,,2570.00,,168.44000,,2013-04
3776,OGLE-2011-BLG-0265L b,1,,4380.00,,279.68000,,2015-05
3777,OGLE-2012-BLG-0026L b,2,,4019.00,,46.08535,,2013-01
3778,OGLE-2012-BLG-0026L c,2,,4019.00,,273.33380,,2013-01
3779,OGLE-2012-BLG-0358L b,1,,1760.00,,587.96000,,2013-11
3780,OGLE-2012-BLG-0406L b,1,,4970.00,,867.64000,,2014-02
3781,OGLE-2012-BLG-0563L b,1,,1300.00,,123.00000,,2015-06
3782,OGLE-2012-BLG-0724L b,1,,6700.00,,149.38010,,
3783,OGLE-2012-BLG-0950L b,1,,3000.00,,35.00000,,
3784,OGLE-2013-BLG-0102L b,1,,3040.00,,3994.48600,,2015-01
3785,OGLE-2013-BLG-0132L b,1,,3900.00,,92.17070,,
3786,OGLE-2013-BLG-0341L B b,1,,1161.00,,2.32000,,2014-07
3787,OGLE-2013-BLG-1721L b,1,,6300.00,,203.41120,,
3788,OGLE-2013-BLG-1761L b,1,,6900.00,,858.14100,,
3789,OGLE-2014-BLG-0124L b,1,,4100.00,,162.09000,,2015-02
3790,OGLE-2014-BLG-0676L b,1,,2220.00,,982.09470,,
3791,OGLE-2014-BLG-1722L b,2,,6400.00,,55.30000,,
3792,OGLE-2014-BLG-1722L c,2,,6400.00,,83.70000,,
3793,OGLE-2014-BLG-1760L b,1,,6860.00,,177.98480,,2016-11
3794,OGLE-2015-BLG-0051L b,1,,8200.00,,228.83760,,2016-10
3795,OGLE-2015-BLG-0954L b,1,,600.00,,1080.62200,,
3796,OGLE-2015-BLG-0966L b,1,,2500.00,,21.00000,,2016-03
3797,OGLE-2015-BLG-1649L b,1,,4230.00,,807.28820,,2019-10
3798,OGLE-2015-BLG-1670L b,1,,6700.00,,17.90000,,2019-06
3799,OGLE-2016-BLG-0263L b,1,,6500.00,,1303.10300,,2017-10
3800,OGLE-2016-BLG-0613L AB b,1,,3410.00,,1328.52940,,
3801,OGLE-2016-BLG-1067L b,1,,3730.00,,136.66690,,2019-02
3802,OGLE-2016-BLG-1190L b,1,1224.00000000,6770.00,,4252.56540,,
3803,OGLE-2016-BLG-1195L b,1,,3910.00,,1.43000,,2017-04
3804,OGLE-2017-BLG-0173L b,1,,4705.00,,3.26900,,
3805,OGLE-2017-BLG-0373L b,1,,5915.00,,127.44983,,
3806,OGLE-2017-BLG-0482L b,1,,5800.00,,9.00000,,
3807,OGLE-2017-BLG-1140L b,1,,,,505.34970,,
3808,OGLE-2017-BLG-1434L b,1,,860.00,,4.44962,,
3809,OGLE-2017-BLG-1522L b,1,,,,238.37250,,
3810,OGLE-2018-BLG-0596L b,1,,5650.00,,13.93000,,2019-06
3811,OGLE-2018-BLG-0740L b,1,5480.00000000,3200.00,5912.00,1525.58400,,2019-09
3812,OGLE-2018-BLG-1011L b,2,,7100.00,,572.09400,,2019-09
3813,OGLE-2018-BLG-1011L c,2,,7100.00,,889.92400,,2019-09
3814,OGLE-TR-056 b,1,1.21191890,282.84,6050.00,441.77000,15.278,2003-01
3815,OGLE-TR-10 b,1,3.10127800,1386.23,5950.00,197.04600,14.011,2005-05
3816,OGLE-TR-111 b,1,4.01444630,1096.98,5040.00,,11.422,2004-10
3817,OGLE-TR-113 b,1,1.43247520,600.00,4790.00,400.44900,12.251,2004-07
3818,OGLE-TR-132 b,1,1.68986800,2500.00,6210.00,375.02000,13.450,2004-07
3819,OGLE-TR-182 b,1,3.97910000,2669.56,5924.00,320.99500,12.666,2008-08
3820,OGLE-TR-211 b,1,3.67724000,1574.54,6325.00,327.35100,15.244,2008-04
3821,OGLE2-TR-L9 b,1,2.48553350,1704.36,6933.00,1430.17500,18.046,2009-04
3822,Oph 11 b,1,7300000.00000000,125.00,2375.00,4449.62000,,2007-05
3823,PDS 70 b,2,43500.00000000,113.43,3972.00,2542.64000,14.572,2018-09
3824,PDS 70 c,2,,113.43,3972.00,,,
3825,PH1 b,1,138.31700000,1000.00,6407.00,169.00000,6.180,2013-05
3826,PH2 b,1,282.52550000,347.27,5629.00,,10.120,2013-10
3827,POTS-1 b,1,3.16062960,1200.00,4400.00,734.16000,10.548,2013-11
3828,PSR B0329+54 b,1,10140.00000000,504.93,,,,2017-11
3829,PSR B1257+12 b,3,25.26200000,600.00,,0.02000,,1994-04
3830,PSR B1257+12 c,3,66.54190000,600.00,,4.30000,,1992-01
3831,PSR B1257+12 d,3,98.21140000,600.00,,3.90000,,1992-01
3832,PSR B1620-26 b,1,,,,794.57500,,2003-07
3833,PSR J1719-1438 b,1,0.09070629,1200.00,4500.00,382.80000,,2011-09
3834,PSR J2322-2650 b,1,0.32296400,230.00,,,,
3835,Pr0201 b,1,4.42640000,181.54,6174.00,,,2012-09
3836,Pr0211 b,2,2.14610000,183.68,5300.00,,,2012-09
3837,Pr0211 c,2,4850.00000000,183.68,5300.00,,,
3838,Proxima Cen b,1,11.18600000,1.30,3050.00,,,2016-08
3839,Qatar-1 b,1,1.42002420,186.61,5013.00,411.27202,12.812,2011-10
3840,Qatar-10 b,1,1.64532100,539.00,6124.00,233.92288,17.295,2019-04
3841,Qatar-2 b,1,1.33711647,182.32,4645.00,792.63500,14.056,2012-05
3842,Qatar-3 b,1,2.50792040,750.99,6007.00,1369.84730,12.285,2017-04
3843,Qatar-4 b,1,1.80535640,332.17,5215.00,1938.76300,12.722,2017-04
3844,Qatar-5 b,1,2.87923190,371.39,5747.00,1373.02560,12.408,2017-04
3845,Qatar-6 b,1,3.50619500,101.14,5052.00,212.31044,11.904,2018-01
3846,Qatar-7 b,1,2.03204600,725.00,6387.00,597.52040,19.055,
3847,Qatar-8 b,1,3.71495000,276.70,5738.00,117.91493,14.404,2019-04
3848,Qatar-9 b,1,1.54073100,211.40,4309.00,378.21770,11.310,2019-04
3849,ROXs 12 b,1,,137.19,3850.00,5085.00000,,2014-01
3850,ROXs 42 B b,1,,135.00,,2860.00000,,2014-01
3851,RR Cae b,1,4343.50000000,21.20,,,,2012-05
3852,Ross 128 b,1,9.86580000,3.38,3192.00,,,
3853,Ross 458 c,1,,11.51,3621.00,1997.59000,13.675,2010-12
3854,SR 12 AB c,1,,112.32,,4131.62000,,2011-04
3855,SWEEPS-11 b,1,1.79600000,8500.00,,3082.82000,12.666,2006-10
3856,SWEEPS-4 b,1,4.20000000,8500.00,,1207.70000,9.079,2006-10
3857,TAP 26 b,1,10.79000000,147.00,4620.00,,,2017-01
3858,TCP J05074264+2447555 b,1,,380.00,,9.20000,,
3859,TOI-125 b,3,4.65382000,111.40,5320.00,9.50000,2.726,2019-11
3860,TOI-125 c,3,9.15059000,111.40,5320.00,6.63000,2.759,2019-11
3861,TOI-125 d,3,19.98000000,111.40,5320.00,13.60000,2.930,2020-01
3862,TOI-150.01,1,5.85748700,336.00,6255.00,797.75330,14.067,2019-05
3863,TOI-163 b,1,4.23130600,416.50,6495.00,387.75260,16.690,2019-11
3864,TOI-172 b,1,9.47725000,336.47,5645.00,1722.63860,10.817,
3865,TOI-216.01,2,34.55600000,178.84,5026.00,200.00000,11.290,2019-04
3866,TOI-216.02,2,17.08900000,178.84,5026.00,30.00000,7.690,2019-04
3867,TOI-270 b,3,3.36008000,22.45,3386.00,,1.247,2019-07
3868,TOI-270 c,3,5.66017200,22.45,3386.00,,2.420,2019-07
3869,TOI-270 d,3,11.38014000,22.45,3386.00,,2.130,2019-07
3870,TOI-813 b,1,83.89110000,265.15,5907.00,,6.710,2020-01
3871,TRAPPIST-1 b,7,1.51087081,12.43,2559.00,0.85000,1.086,2016-05
3872,TRAPPIST-1 c,7,2.42182330,12.43,2559.00,1.38000,1.056,2016-05
3873,TRAPPIST-1 d,7,4.04961000,12.43,2559.00,0.41000,0.772,2016-05
3874,TRAPPIST-1 e,7,6.09961500,12.43,2559.00,0.62000,0.918,
3875,TRAPPIST-1 f,7,9.20669000,12.43,2559.00,0.68000,1.045,
3876,TRAPPIST-1 g,7,12.35294000,12.43,2559.00,1.34000,1.127,
3877,TRAPPIST-1 h,7,18.76700000,12.43,2559.00,,0.752,
3878,TYC 1422-614-1 b,2,198.40000000,759.00,4806.00,,,2015-01
3879,TYC 1422-614-1 c,2,559.30000000,759.00,4806.00,,,2015-01
3880,TYC 3318-01333-1 b,1,562.00000000,497.41,4776.00,,,
3881,TYC 3667-1280-1 b,1,26.46800000,481.00,5130.00,,,
3882,TYC 4282-00605-1 b,1,101.54000000,700.00,4300.00,,,
3883,Teegarden's Star b,2,4.91000000,3.83,2904.00,,,2019-06
3884,Teegarden's Star c,2,11.40900000,3.83,2904.00,,,2019-06
3885,TrES-1 b,1,3.03007000,160.39,5230.00,266.97720,12.666,2004-10
3886,TrES-2 b,1,2.47063000,216.66,5850.00,473.56670,15.244,2006-11
3887,TrES-3 b,1,1.30618581,228.00,5650.00,607.03000,14.975,2007-07
3888,TrES-4 b,1,3.55395000,523.70,6200.00,247.90740,18.046,2007-10
3889,TrES-5 b,1,1.48224686,364.10,5171.00,568.91570,13.384,2011-11
3890,UKIRT-2017-BLG-001L b,1,,6300.00,,406.82240,,
3891,USco CTIO 108 b,1,,144.29,2700.00,4449.62000,,2008-02
3892,USco1556 b,1,,141.00,3410.00,4767.45000,,2019-12
3893,USco1621 b,1,,138.00,3460.00,5085.28000,,2019-12
3894,UZ For b,2,5840.00000000,239.60,,2002.20000,,2011-09
3895,UZ For c,2,1916.25000000,239.60,,2447.20000,,2011-09
3896,V0391 Peg b,1,1170.00000000,1400.00,29300.00,,,2007-09
3897,V1298 Tau b,4,24.13960000,108.50,,,10.270,2019-06
3898,V1298 Tau c,4,8.24958000,108.50,,,5.590,2019-10
3899,V1298 Tau d,4,12.40320000,108.50,,,6.410,2019-10
3900,V1298 Tau e,4,60.00000000,108.50,,,8.740,2019-10
3901,V830 Tau b,1,4.92700000,150.00,4250.00,222.48100,,
3902,VHS J125601.92-125723.9 b,1,,12.70,2620.00,3559.69600,,2015-05
3903,WASP-1 b,1,2.51994540,397.29,,271.41500,16.623,2007-03
3904,WASP-10 b,1,3.09276160,141.57,4675.00,1001.12000,12.106,2009-02
3905,WASP-100 b,1,2.84938000,368.28,6900.00,400.46580,14.908,2014-04
3906,WASP-101 b,1,3.58572000,202.39,6380.00,162.09330,16.029,2014-04
3907,WASP-103 b,1,0.92554200,470.00,6110.00,473.54700,17.127,2014-02
3908,WASP-104 b,1,1.75541370,143.00,5475.00,404.26300,12.745,2014-10
3909,WASP-105 b,1,7.87288000,252.52,5070.00,572.09400,10.761,2017-05
3910,WASP-106 b,1,9.28971000,355.69,6055.00,514.88460,11.433,2014-10
3911,WASP-107 b,1,5.72149000,64.86,4430.00,38.13960,10.536,2017-05
3912,WASP-11 b,1,3.72247000,125.12,4800.00,251.08570,12.442,2009-07
3913,WASP-113 b,1,4.54216875,360.00,5890.00,150.96925,15.793,
3914,WASP-114 b,1,1.54877430,460.00,5940.00,562.24127,15.009,
3915,WASP-117 b,1,10.02165000,158.69,6040.00,95.34900,11.882,2014-08
3916,WASP-118 b,1,4.04604350,380.53,6410.00,163.36462,16.141,
3917,WASP-119 b,1,2.49979000,333.00,5650.00,390.93090,15.693,
3918,WASP-12 b,1,1.09142000,432.48,6360.00,465.62095,21.712,2009-03
3919,WASP-120 b,1,3.61127060,437.00,6450.00,1541.47550,16.511,2016-06
3920,WASP-121 b,1,1.27492550,270.00,6459.00,375.99289,20.905,2016-03
3921,WASP-123 b,1,2.97764120,214.00,5740.00,285.72917,14.773,2016-06
3922,WASP-124 b,1,3.37265000,433.00,6050.00,190.69800,13.899,
3923,WASP-126 b,2,3.28883000,234.00,5800.00,90.30000,,
3924,WASP-126 c,2,7.63000000,234.00,5800.00,64.20000,,
3925,WASP-127 b,1,4.17806200,102.00,5620.00,57.20940,15.356,
3926,WASP-129 b,1,5.74814500,246.00,5900.00,317.83000,10.424,
3927,WASP-13 b,1,4.35301000,228.99,5950.00,114.41880,13.675,2009-07
3928,WASP-130 b,1,11.55098000,180.00,5625.00,390.93090,9.976,
3929,WASP-131 b,1,5.32202300,250.00,6030.00,85.81410,13.675,
3930,WASP-132 b,1,7.13352100,120.00,4775.00,130.31030,9.752,
3931,WASP-133 b,1,2.17642300,547.00,5700.00,368.68280,13.563,
3932,WASP-135 b,1,1.40137940,300.00,5675.00,603.87700,14.572,
3933,WASP-136 b,1,5.21535700,164.00,6260.00,479.92330,15.468,
3934,WASP-138 b,1,3.63443300,308.00,6272.00,387.75260,12.218,
3935,WASP-139 b,1,5.92426200,230.00,5310.00,37.18611,8.967,
3936,WASP-14 b,1,2.24375000,162.75,6475.00,2809.61720,15.468,2009-02
3937,WASP-140 b,1,2.23598350,180.00,5260.00,775.50520,16.141,
3938,WASP-141 b,1,3.31065100,570.00,5900.00,854.96270,13.563,
3939,WASP-142 b,1,2.05286800,840.00,6010.00,266.97720,17.150,
3940,WASP-144 b,1,2.27831520,358.72,5200.00,139.84520,9.528,
3941,WASP-145 A b,1,1.76903810,91.54,4900.00,282.86870,10.088,
3942,WASP-147 b,1,4.60273000,426.00,5702.00,87.40325,12.498,
3943,WASP-15 b,1,3.75210000,284.35,6300.00,171.62820,15.805,2009-06
3944,WASP-151 b,1,4.53347100,458.91,5871.00,98.52730,12.666,
3945,WASP-153 b,1,3.33260900,430.00,5914.00,123.95370,17.374,
3946,WASP-156 b,1,3.83616900,140.00,4910.00,40.68224,5.717,
3947,WASP-157 b,1,3.95162300,337.71,5772.00,,11.190,
3948,WASP-158 b,1,3.65633300,532.92,6350.00,886.74570,11.994,
3949,WASP-159 b,1,3.84040100,730.50,6120.00,174.80650,15.468,
3950,WASP-16 b,1,3.11860000,195.20,5700.00,394.10920,13.675,2009-09
3951,WASP-160 B b,1,3.76849520,284.00,5298.00,88.35674,12.218,
3952,WASP-161 b,1,5.40604250,346.46,6400.00,791.39670,12.812,
3953,WASP-162 b,1,9.62468000,313.60,5300.00,1652.71600,11.209,
3954,WASP-163 b,1,1.60968840,263.29,5500.00,594.34210,13.473,
3955,WASP-164 b,1,1.77712550,322.00,5806.00,676.97790,12.644,
3956,WASP-165 b,1,3.46550900,583.00,5599.00,209.13214,14.123,
3957,WASP-166 b,1,5.44354000,113.00,6050.00,32.10083,7.062,2019-07
3958,WASP-167 b,1,2.02195960,381.00,7000.00,2542.64000,17.710,
3959,WASP-168 b,1,4.15365800,306.63,6000.00,133.48860,16.814,
3960,WASP-169 b,1,5.61141180,638.38,6110.00,178.30263,14.617,2019-08
3961,WASP-17 b,1,3.73543000,410.41,6550.00,247.90740,20.961,2010-01
3962,WASP-170 b,1,2.34478022,308.27,5600.00,508.52800,12.285,
3963,WASP-171 b,1,3.81862440,774.33,5965.00,344.52772,10.985,2019-08
3964,WASP-172 b,1,5.47743300,546.02,6900.00,149.38010,17.598,
3965,WASP-173 A b,1,1.38665318,234.54,5800.00,1172.79270,13.451,
3966,WASP-174 b,1,4.23370000,414.69,6400.00,413.17900,14.572,
3967,WASP-175 b,1,3.06529070,638.38,6229.00,314.65170,13.540,2019-08
3968,WASP-177 b,1,3.07172200,178.00,5017.00,161.45764,17.710,
3969,WASP-178 b,1,3.34482850,418.00,9360.00,527.59780,20.288,2019-09
3970,WASP-18 b,2,0.94124000,123.92,6400.00,3314.82000,,2009-08
3971,WASP-18 c,2,2.15580000,123.92,6400.00,55.20000,,
3972,WASP-180 A b,1,3.40926400,255.80,6600.00,286.04700,13.899,2019-09
3973,WASP-181 b,1,4.51950640,443.00,5839.00,95.03117,13.271,
3974,WASP-182 b,1,3.37698480,330.64,5638.00,47.03884,9.528,2019-08
3975,WASP-183 b,1,4.11177710,328.00,5313.00,159.55066,16.477,
3976,WASP-184 b,1,5.18170000,640.00,6000.00,181.16310,14.908,2019-09
3977,WASP-185 b,1,9.38755000,275.00,5900.00,311.47340,14.011,2019-09
3978,WASP-19 b,1,0.78883899,270.41,5568.00,339.76027,15.603,2010-01
3979,WASP-190 b,1,5.36775300,550.76,6400.00,317.83000,12.890,
3980,WASP-192 b,1,2.87867650,495.00,5910.00,731.00900,13.787,2019-09
3981,WASP-2 b,1,2.15217500,153.89,5180.00,295.89973,12.117,2007-03
3982,WASP-20 b,1,4.89962840,210.00,5940.00,98.84100,16.388,2015-03
3983,WASP-21 b,1,4.32248200,260.33,5800.00,95.34500,11.990,2010-09
3984,WASP-22 b,1,3.53269000,320.50,6000.00,212.94610,13.787,2010-12
3985,WASP-23 b,1,2.94442560,208.74,5150.00,280.95000,10.783,2011-07
3986,WASP-24 b,1,2.34121000,325.05,6075.00,394.10920,15.468,2010-09
3987,WASP-25 b,1,3.76483000,212.70,5750.00,139.84520,11.994,2011-01
3988,WASP-26 b,1,2.75660000,254.51,6034.00,270.15550,13.563,2010-09
3989,WASP-28 b,1,3.40883000,410.00,6150.00,288.26000,13.597,2015-01
3990,WASP-29 b,1,3.92273000,87.82,4800.00,73.10090,8.631,2010-11
3991,WASP-3 b,1,1.84683000,232.70,6400.00,772.32690,15.917,2008-04
3992,WASP-31 b,1,3.40590960,360.00,6302.00,151.91600,17.363,2011-07
3993,WASP-32 b,1,2.71866000,278.17,6140.00,835.89290,10.761,2010-12
3994,WASP-33 b,1,1.21987000,122.36,7430.00,665.21819,17.856,2010-09
3995,WASP-34 b,1,4.31768000,132.59,5700.00,177.98480,11.209,2011-02
3996,WASP-35 b,1,3.16158000,203.39,5990.00,225.65930,14.572,2011-09
3997,WASP-36 b,1,1.53736596,390.64,5959.00,750.39663,14.874,2012-04
3998,WASP-37 b,1,3.57746900,343.00,5800.00,572.07000,13.002,2011-01
3999,WASP-38 b,1,6.87188000,136.77,6180.00,1093.33520,13.787,2011-01
4000,WASP-39 b,1,4.05525900,230.00,5400.00,88.98900,14.235,2011-07
4001,WASP-4 b,1,1.33823147,269.21,5400.00,376.94638,14.807,2008-03
4002,WASP-41 b,2,3.05240000,164.14,5545.00,270.15550,12.330,2012-10
4003,WASP-41 c,2,421.00000000,164.14,5545.00,,,
4004,WASP-42 b,1,4.98168190,178.19,5315.00,167.49641,12.576,2012-08
4005,WASP-43 b,1,0.81347500,80.00,4400.00,565.71400,10.424,2011-11
4006,WASP-44 b,1,2.42380400,368.31,5420.00,276.51210,12.330,2012-05
4007,WASP-45 b,1,3.12608900,212.48,5150.00,306.38812,10.604,2012-05
4008,WASP-46 b,1,1.43036763,379.36,5600.00,607.05530,13.159,2012-05
4009,WASP-47 b,4,4.15912890,266.69,5552.00,363.10000,12.630,2012-10
4010,WASP-47 c,4,588.50000000,266.69,5552.00,,,2016-02
4011,WASP-47 d,4,9.03077000,266.69,5552.00,13.10000,3.576,2015-10
4012,WASP-47 e,4,0.78959200,266.69,5552.00,6.83000,1.810,2015-10
4013,WASP-48 b,1,2.14363000,460.14,5920.00,254.26400,16.814,2011-09
4014,WASP-49 b,1,2.78174000,195.64,5600.00,117.59710,12.442,2012-08
4015,WASP-5 b,1,1.62842790,311.88,5700.00,502.15000,12.184,2008-06
4016,WASP-50 b,1,1.95510000,185.82,5400.00,466.82870,13.070,2011-09
4017,WASP-52 b,1,1.74977980,140.00,5000.00,146.20000,14.240,2013-01
4018,WASP-53 b,2,3.30984430,202.51,4953.00,677.61356,12.038,2017-01
4019,WASP-53 c,2,2840.00000000,202.51,4953.00,,,2017-01
4020,WASP-54 b,1,3.69364000,253.03,6100.00,187.51970,17.710,2013-03
4021,WASP-55 b,1,4.46563000,299.97,5900.00,193.87630,14.908,2012-10
4022,WASP-56 b,1,4.61710000,323.99,5600.00,143.02350,10.536,2013-03
4023,WASP-57 b,1,2.83891856,402.80,5600.00,204.68252,11.769,2013-03
4024,WASP-58 b,1,5.01718000,292.85,5800.00,308.29510,16.029,2013-01
4025,WASP-59 b,1,7.91958500,125.00,4650.00,274.27600,8.687,2013-01
4026,WASP-6 b,1,3.36101000,198.23,5450.00,117.59710,11.545,2009-07
4027,WASP-60 b,1,4.30500000,436.37,5900.00,174.80650,9.864,2013-01
4028,WASP-61 b,1,3.85590000,495.63,6250.00,851.78440,15.805,2012-10
4029,WASP-62 b,1,4.41195000,176.53,6230.00,165.27160,14.796,2012-10
4030,WASP-63 b,1,4.37808000,293.13,5550.00,117.59710,15.805,2012-10
4031,WASP-64 b,1,1.57329180,350.00,5400.00,403.94500,14.247,2013-04
4032,WASP-65 b,1,2.31142430,310.00,5600.00,492.62000,12.464,2013-11
4033,WASP-66 b,1,4.08605000,507.18,6600.00,746.90050,15.693,2012-10
4034,WASP-67 b,1,4.61442000,190.49,5200.00,136.66690,12.890,2012-10
4035,WASP-68 b,1,5.08430000,227.87,5910.00,343.25640,14.796,2014-03
4036,WASP-69 b,1,3.86814000,50.03,4700.00,92.17070,12.442,2014-12
4037,WASP-7 b,1,4.95464160,163.05,6400.00,305.11680,14.908,2009-01
